Time,StepDist,GPS_X,GPS_Y,Odo_X,Odo_Y,Est_X,Est_Y,rk2_Est_X,rk2_Est_Y,Theta
123.136,0.00186673,-0.714951,0.217108,0.299655,-0.761616,-0.798944,0.332889,-0.798942,0.332892,2.50577
123.152,0.00186673,-0.689516,0.28836,0.298147,-0.760516,-0.798233,0.333077,-0.79823,0.333081,2.5112
123.168,0.0019311,-0.645155,0.230147,0.296581,-0.759386,-0.796707,0.332125,-0.796704,0.33213,2.51662
123.184,0.0019311,-0.666448,0.250576,0.295011,-0.758262,-0.79564,0.331596,-0.795638,0.331599,2.52027
123.2,0.0019311,-0.654859,0.171347,0.293436,-0.757143,-0.794367,0.329487,-0.794365,0.32949,2.52393
123.216,0.00186673,-0.762883,0.161336,0.291911,-0.756068,-0.795233,0.327178,-0.795231,0.327181,2.52759
123.232,0.0019311,-0.698937,0.211537,0.290328,-0.754961,-0.794858,0.32595,-0.794856,0.325953,2.53125
123.248,0.00186673,-0.659832,0.163842,0.288795,-0.753897,-0.79366,0.323751,-0.793658,0.323754,2.5349
123.264,0.00186673,-0.586765,0.159745,0.287257,-0.752838,-0.791029,0.321508,-0.791027,0.321511,2.53856
123.28,0.0019311,-0.561422,0.177959,0.285665,-0.751746,-0.787998,0.319708,-0.787997,0.319709,2.54043
123.296,0.00186673,-0.69806,0.179774,0.284119,-0.750698,-0.787713,0.317935,-0.78771,0.31794,2.54584
123.312,0.0019311,-0.629974,0.1769,0.282517,-0.749621,-0.786129,0.316171,-0.786127,0.316174,2.5495
123.328,0.0019311,-0.637315,0.281082,0.280909,-0.748552,-0.784728,0.316517,-0.784726,0.316521,2.55493
123.344,0.00186673,-0.682269,0.149101,0.279349,-0.747527,-0.784208,0.314173,-0.784205,0.314177,2.56036
123.36,0.00186673,-0.647979,0.237078,0.277782,-0.746512,-0.783019,0.313626,-0.783016,0.313631,2.56668
123.376,0.0019311,-0.710531,0.0655029,0.276156,-0.74547,-0.783163,0.309684,-0.78316,0.309688,2.57212
123.392,0.0019311,-0.635163,0.289696,0.274524,-0.744438,-0.781802,0.310296,-0.7818,0.3103,2.57757
123.408,0.00186673,-0.693244,0.276818,0.272941,-0.743449,-0.781582,0.310596,-0.78158,0.3106,2.58301
123.424,0.0019311,-0.589231,0.133478,0.271298,-0.742434,-0.779346,0.308048,-0.779343,0.308052,2.58846
123.44,0.00186673,-0.594837,0.202274,0.269706,-0.741459,-0.777216,0.306887,-0.777214,0.30689,2.59216
123.456,0.00186673,-0.609488,0.175912,0.268112,-0.740488,-0.775423,0.30522,-0.775422,0.305222,2.59406
123.472,0.00186673,-0.676159,0.208138,0.266513,-0.739524,-0.775005,0.304222,-0.775002,0.304227,2.5995
123.488,0.0019311,-0.675731,0.0415513,0.264853,-0.738537,-0.774646,0.299937,-0.774643,0.299941,2.60493
123.504,0.00186673,-0.602389,0.200005,0.263244,-0.737592,-0.772778,0.298865,-0.772775,0.298869,2.61037
123.52,0.0019311,-0.662845,0.25907,0.261573,-0.736622,-0.772216,0.299019,-0.772214,0.299023,2.61582
123.536,0.0019311,-0.603463,0.260402,0.259898,-0.735662,-0.770483,0.299187,-0.770481,0.299192,2.62127
123.552,0.00186673,-0.567184,0.157091,0.258275,-0.73474,-0.768008,0.297249,-0.768006,0.297252,2.62499
123.568,0.0019311,-0.62152,0.188715,0.25659,-0.733796,-0.766729,0.296004,-0.766726,0.296008,2.63044
123.584,0.00186673,-0.655589,0.252138,0.254957,-0.732891,-0.766106,0.296013,-0.766104,0.296017,2.63589
123.6,0.0019311,-0.6758,0.262624,0.253264,-0.731962,-0.765959,0.296256,-0.765957,0.296259,2.63961
123.616,0.00186673,-0.621304,0.101049,0.251625,-0.73107,-0.764673,0.293226,-0.764671,0.293229,2.64334
123.632,0.0019311,-0.588067,0.128317,0.249923,-0.730156,-0.762808,0.290823,-0.762806,0.290827,2.64879
123.648,0.0019311,-0.659937,0.184909,0.248219,-0.729249,-0.762421,0.289594,-0.76242,0.289597,2.65252
123.664,0.00186673,-0.618414,0.137766,0.246566,-0.728381,-0.761161,0.287408,-0.761159,0.287412,2.65797
123.68,0.00186673,-0.599039,0.10116,0.24491,-0.727519,-0.759541,0.284527,-0.75954,0.28453,2.6617
123.696,0.0019311,-0.637296,0.187335,0.243194,-0.726634,-0.758778,0.283451,-0.758777,0.283454,2.66544
123.712,0.0019311,-0.563515,0.183137,0.241473,-0.725758,-0.75656,0.282303,-0.756557,0.282308,2.6709
123.728,0.00186673,-0.63134,0.115629,0.239804,-0.724921,-0.75569,0.27979,-0.755688,0.279795,2.67637
123.744,0.0019311,-0.69949,0.161307,0.238074,-0.724064,-0.756262,0.27826,-0.75626,0.278265,2.68183
123.76,0.00186673,-0.574028,0.194198,0.236396,-0.723245,-0.754261,0.277382,-0.754259,0.277386,2.6873
123.776,0.00186673,-0.636293,0.155457,0.234714,-0.722436,-0.753551,0.275736,-0.753548,0.275741,2.69367
123.792,0.00186673,-0.569875,0.144478,0.233026,-0.721639,-0.751531,0.273892,-0.751529,0.273898,2.70004
123.808,0.0019311,-0.690312,0.0741794,0.231275,-0.720825,-0.752023,0.270696,-0.75202,0.270701,2.70641
123.824,0.00186673,-0.633344,0.130654,0.229577,-0.720048,-0.751313,0.268656,-0.751311,0.268661,2.71278
123.84,0.00186673,-0.526694,0.184639,0.227875,-0.719282,-0.748489,0.267727,-0.748487,0.267731,2.71827
123.856,0.00186673,-0.566146,0.118752,0.226169,-0.718526,-0.746515,0.265488,-0.746512,0.265493,2.72465
123.872,0.0019311,-0.638765,0.123928,0.224399,-0.717753,-0.746094,0.263414,-0.746092,0.263419,2.73013
123.888,0.00186673,-0.613586,0.121028,0.222684,-0.717016,-0.745125,0.261289,-0.745123,0.261293,2.73562
123.904,0.0019311,-0.632366,0.142454,0.220905,-0.716263,-0.744612,0.25965,-0.74461,0.259654,2.74111
123.92,0.00186673,-0.623291,0.196103,0.219184,-0.715542,-0.743873,0.259086,-0.743872,0.259089,2.7449
123.936,0.00186673,-0.576363,0.207315,0.217458,-0.71483,-0.742214,0.258748,-0.742212,0.258752,2.75039
123.952,0.0019311,-0.591466,0.248087,0.215669,-0.714104,-0.740953,0.259247,-0.740951,0.259251,2.75588
123.968,0.00186673,-0.712181,0.0769145,0.213935,-0.713411,-0.742076,0.256279,-0.742074,0.256283,2.76137
123.984,0.0019311,-0.644411,0.0290024,0.212138,-0.712704,-0.741884,0.252426,-0.741882,0.252431,2.76686
124,0.00186673,-0.654773,0.0943701,0.210397,-0.71203,-0.741848,0.249925,-0.741846,0.24993,2.77235
124.016,0.0019311,-0.793661,0.0945168,0.208594,-0.71134,-0.744651,0.247493,-0.74465,0.247497,2.77616
124.032,0.0019311,-0.632479,0.159311,0.206786,-0.71066,-0.744179,0.246396,-0.744177,0.246401,2.78166
124.048,0.00186673,-0.592915,0.0401565,0.205037,-0.710009,-0.742868,0.242909,-0.742867,0.242912,2.78547
124.064,0.00186673,-0.574849,0.0723482,0.203285,-0.709365,-0.741225,0.240129,-0.741224,0.240132,2.78929
124.08,0.0019311,-0.580019,0.189828,0.201468,-0.708709,-0.739781,0.239766,-0.739779,0.239771,2.79479
124.096,0.00186673,-0.61616,0.181531,0.199709,-0.708086,-0.739033,0.239212,-0.739031,0.239218,2.80118
124.112,0.00186673,-0.631392,0.0935152,0.197946,-0.707472,-0.738608,0.2369,-0.738606,0.236905,2.80668
124.128,0.0019311,-0.644762,0.10026,0.196118,-0.706849,-0.738522,0.234778,-0.73852,0.234783,2.81309
124.144,0.00186673,-0.563351,0.0558906,0.194347,-0.706258,-0.736754,0.231779,-0.736752,0.231785,2.81949
124.16,0.00186673,-0.517273,0.135609,0.192573,-0.705677,-0.734103,0.230425,-0.734101,0.23043,2.82501
124.176,0.00186673,-0.583748,0.15024,0.190796,-0.705107,-0.732838,0.22938,-0.732836,0.229385,2.83142
124.192,0.0019311,-0.57383,0.0858513,0.188953,-0.704528,-0.731463,0.227077,-0.731461,0.227082,2.83695
124.208,0.0019311,-0.606089,0.0908675,0.187109,-0.703956,-0.730763,0.224913,-0.730762,0.224917,2.8408
124.224,0.00186673,-0.687272,0.204881,0.185323,-0.703413,-0.731643,0.225045,-0.731642,0.22505,2.84633
124.24,0.00186673,-0.651979,-0.0101787,0.183535,-0.702876,-0.731802,0.220866,-0.731801,0.22087,2.85018
124.256,0.0019311,-0.541696,0.119321,0.181683,-0.702329,-0.729815,0.219372,-0.729814,0.219375,2.85405
124.272,0.0019311,-0.592152,0.0406674,0.179829,-0.701788,-0.728879,0.216328,-0.728878,0.216331,2.85791
124.288,0.00186673,-0.519432,0.120568,0.178035,-0.701272,-0.726448,0.214918,-0.726447,0.214921,2.86177
124.304,0.0019311,-0.599225,0.0978246,0.176177,-0.700746,-0.725724,0.213091,-0.725723,0.213095,2.86563
124.32,0.00186673,-0.527783,0.133977,0.174379,-0.700245,-0.723528,0.212001,-0.723527,0.212004,2.8695
124.336,0.0019311,-0.537315,0.117193,0.172516,-0.699736,-0.721629,0.210603,-0.721628,0.210608,2.87502
124.352,0.00186673,-0.59541,0.0410212,0.170713,-0.699254,-0.720872,0.207684,-0.720871,0.207689,2.88055
124.368,0.0019311,-0.572516,-4.56603e-05,0.168844,-0.698766,-0.719736,0.204007,-0.719735,0.204012,2.88608
124.384,0.00186673,-0.601377,0.0510529,0.167035,-0.698306,-0.719142,0.201399,-0.71914,0.201405,2.89251
124.4,0.00186673,-0.662845,0.0722091,0.165224,-0.697856,-0.719791,0.199257,-0.71979,0.199262,2.89805
124.416,0.00186673,-0.632877,0.0347436,0.163409,-0.697416,-0.719831,0.196398,-0.71983,0.196403,2.9036
124.432,0.00186673,-0.645365,0.0469807,0.161593,-0.696986,-0.720122,0.193831,-0.72012,0.193836,2.90915
124.448,0.0019311,-0.572405,0.118297,0.159711,-0.696551,-0.719011,0.192746,-0.71901,0.192751,2.9147
124.464,0.0019311,-0.589717,0.021505,0.157828,-0.696124,-0.718271,0.189739,-0.71827,0.189743,2.9186
124.48,0.00186673,-0.576375,0.0328229,0.156005,-0.695721,-0.717219,0.186996,-0.717218,0.187001,2.92415
124.496,0.0019311,-0.561265,0.0262265,0.154117,-0.695315,-0.71595,0.184178,-0.715949,0.184184,2.9297
124.512,0.0019311,-0.602592,0.117173,0.152228,-0.694917,-0.715535,0.183229,-0.715534,0.183233,2.93361
124.528,0.00186673,-0.576313,0.2132,0.150399,-0.694541,-0.714543,0.184196,-0.714542,0.184201,2.93916
124.544,0.00186673,-0.563941,0.0451649,0.148569,-0.694173,-0.713324,0.181776,-0.713323,0.18178,2.94307
124.56,0.0019311,-0.640198,0.0699091,0.146675,-0.6938,-0.713718,0.179905,-0.713718,0.179909,2.947
124.576,0.00186673,-0.593519,0.0798905,0.144841,-0.693449,-0.713111,0.178249,-0.71311,0.178254,2.95254
124.592,0.0019311,-0.56929,-0.0349363,0.142943,-0.693093,-0.712095,0.174333,-0.712094,0.174337,2.95647
124.608,0.00186673,-0.567409,0.0557022,0.141107,-0.692757,-0.711001,0.17229,-0.711,0.172294,2.96039
124.624,0.0019311,-0.511959,0.0839133,0.139206,-0.692416,-0.708883,0.170856,-0.708882,0.17086,2.96432
124.64,0.0019311,-0.598199,0.129387,0.137304,-0.692083,-0.708533,0.170353,-0.708532,0.170357,2.96825
124.656,0.00186673,-0.576767,0.0439446,0.135464,-0.691769,-0.707701,0.168134,-0.7077,0.168137,2.97219
124.672,0.0019311,-0.629806,0.0989721,0.133559,-0.691451,-0.70801,0.167062,-0.708009,0.167066,2.97612
124.688,0.0019311,-0.579482,0.0992228,0.131653,-0.69114,-0.707307,0.16601,-0.707306,0.166013,2.98006
124.704,0.00180236,-0.721286,-0.0307446,0.129873,-0.690857,-0.709331,0.162352,-0.70933,0.162355,2.98399
124.72,0.0019311,-0.598203,-0.0434189,0.127965,-0.690562,-0.708978,0.158526,-0.708978,0.15853,2.98794
124.736,0.0019311,-0.588724,0.0602298,0.126055,-0.690274,-0.708445,0.156843,-0.708444,0.156846,2.99188
124.752,0.00186673,-0.598979,0.0135399,0.124208,-0.690002,-0.708065,0.154242,-0.708065,0.154246,2.99582
124.768,0.0019311,-0.575795,-1.58125e-05,0.122297,-0.689729,-0.707293,0.151425,-0.707293,0.151428,2.99977
124.784,0.00186673,-0.457851,0.0329029,0.120447,-0.689476,-0.704117,0.149303,-0.704116,0.149308,3.00533
124.8,0.0019311,-0.618,0.0105955,0.118533,-0.689221,-0.704271,0.146778,-0.70427,0.146782,3.00929
124.816,0.0019311,-0.649754,0.0312731,0.116617,-0.688977,-0.705058,0.144707,-0.705057,0.144712,3.01486
124.832,0.00186673,-0.575156,0.0570954,0.114765,-0.688748,-0.704275,0.143179,-0.704275,0.143183,3.01882
124.848,0.00186673,-0.56991,-0.0128885,0.112911,-0.68853,-0.703405,0.140272,-0.703404,0.140277,3.02439
124.864,0.00186673,-0.514845,0.00336899,0.111055,-0.688324,-0.701452,0.137736,-0.701451,0.137742,3.03086
124.88,0.0019311,-0.574041,0.0227547,0.109135,-0.688121,-0.700786,0.135635,-0.700785,0.13564,3.03644
124.896,0.00186673,-0.541629,-0.00473178,0.107277,-0.687937,-0.699423,0.133008,-0.699422,0.133013,3.04292
124.912,0.00186673,-0.588567,0.0985192,0.105419,-0.687765,-0.699027,0.132486,-0.699027,0.132492,3.04939
124.928,0.00186673,-0.547751,-0.0305383,0.103559,-0.687604,-0.697824,0.129384,-0.697824,0.129389,3.05498
124.944,0.0019311,-0.5675,0.0156093,0.101634,-0.687445,-0.697104,0.127265,-0.697104,0.127268,3.05896
124.96,0.00186673,-0.676966,-0.00500419,0.0997734,-0.687298,-0.698525,0.124763,-0.698525,0.124767,3.06295
124.976,0.00186673,-0.590038,0.119674,0.0979116,-0.687162,-0.69818,0.124795,-0.698179,0.1248,3.06853
124.992,0.0019311,-0.601856,0.147413,0.0959851,-0.687028,-0.698141,0.125378,-0.698141,0.125382,3.07251
125.008,0.0019311,-0.677308,0.00134142,0.0940581,-0.686903,-0.699613,0.12302,-0.699613,0.123024,3.0765
125.024,0.00186673,-0.522895,0.0186661,0.0921951,-0.686785,-0.697904,0.121048,-0.697904,0.12105,3.07868
125.04,0.0019311,-0.528538,-0.0147401,0.0902673,-0.686672,-0.696406,0.118444,-0.696406,0.118448,3.08267
125.056,0.0019311,-0.56718,0.0391609,0.0883393,-0.686562,-0.695711,0.116965,-0.695711,0.116968,3.08486
125.072,0.00186673,-0.66621,0.0847035,0.0864754,-0.68646,-0.696948,0.11642,-0.696948,0.116422,3.08705
125.088,0.00186673,-0.558641,-0.0707739,0.0846112,-0.686363,-0.696009,0.112772,-0.696008,0.112774,3.08924
125.104,0.0019311,-0.590057,-0.0762098,0.0826823,-0.686269,-0.69578,0.109084,-0.69578,0.109087,3.09323
125.12,0.00186673,-0.568816,0.0376581,0.0808176,-0.686183,-0.695068,0.10774,-0.695068,0.107742,3.09542
125.136,0.0019311,-0.609466,0.036841,0.0788882,-0.686102,-0.695247,0.106401,-0.695247,0.106405,3.09942
125.152,0.0019311,-0.588611,-0.00311013,0.0769585,-0.686028,-0.695005,0.104283,-0.695005,0.104287,3.10342
125.168,0.00186673,-0.608445,-0.091957,0.075093,-0.685961,-0.695102,0.100424,-0.695102,0.100426,3.10562
125.184,0.00186673,-0.641814,-0.0385331,0.0732273,-0.685898,-0.695865,0.097707,-0.695865,0.097709,3.10784
125.2,0.00199547,-0.52157,-0.0330014,0.0712329,-0.685835,-0.694333,0.0951545,-0.694333,0.0951566,3.11005
125.216,0.00186673,-0.623725,0.0664923,0.0693669,-0.68578,-0.69475,0.0946348,-0.69475,0.0946369,3.11227
125.232,0.0019311,-0.523685,-0.0866725,0.0674365,-0.685731,-0.69322,0.0910566,-0.69322,0.0910604,3.11628
125.248,0.00186673,-0.57274,-0.0541836,0.0655702,-0.685688,-0.69264,0.088194,-0.69264,0.0881961,3.1185
125.264,0.00186673,-0.631301,-0.0139155,0.0637038,-0.685653,-0.693242,0.0861867,-0.693242,0.0861904,3.12252
125.28,0.0019311,-0.599369,-0.078473,0.061773,-0.685624,-0.693257,0.082922,-0.693257,0.0829258,3.12654
125.296,0.0019311,-0.59886,0.00355502,0.059842,-0.685602,-0.693261,0.0813555,-0.693261,0.0813594,3.13057
125.312,0.00180236,-0.584864,0.050952,0.0580397,-0.68559,-0.69286,0.0807598,-0.69286,0.0807634,3.1346
125.328,0.0019311,-0.637847,0.0736031,0.0561086,-0.685584,-0.693652,0.0806223,-0.693652,0.0806261,3.13864
125.344,0.0019311,-0.566839,-0.0353679,0.0541775,-0.685589,-0.693008,0.0782974,-0.689223,0.0783022,-3.13893
125.36,0.00186673,-0.548098,-0.0478804,0.0523108,-0.685605,-0.691939,0.0757587,-0.691939,0.0757639,-3.13332
125.376,0.0019311,-0.628759,-0.00545171,0.0503799,-0.685631,-0.692568,0.0741082,-0.692568,0.0741136,-3.12769
125.392,0.0019311,-0.595994,-0.0119714,0.0484491,-0.685666,-0.692529,0.0723527,-0.692529,0.0723565,-3.12365
125.408,0.00186673,-0.632016,0.0552988,0.0465828,-0.685704,-0.693147,0.0719746,-0.693147,0.0719767,-3.12139
125.424,0.00186673,-0.59448,-0.0220161,0.0447165,-0.685746,-0.693003,0.0700538,-0.693003,0.0700558,-3.11914
125.44,0.0019311,-0.637601,-0.0385208,0.0427859,-0.685789,-0.693787,0.0678398,-0.693787,0.0678398,-3.11915
125.456,0.00186673,-0.609419,-0.0689392,0.0409197,-0.685834,-0.693928,0.0650599,-0.693928,0.0650615,-3.11737
125.472,0.0019311,-0.673482,0.0117054,0.0389892,-0.685884,-0.695411,0.0639436,-0.695411,0.0639453,-3.1156
125.488,0.0019311,-0.601178,-0.00967662,0.0370589,-0.685938,-0.695418,0.0624187,-0.695418,0.0624204,-3.11382
125.504,0.00186673,-0.514425,-0.19542,0.035193,-0.685993,-0.693627,0.0572079,-0.693627,0.0572095,-3.11204
125.52,0.0019311,-0.659467,-0.0424233,0.0332628,-0.686054,-0.694835,0.055156,-0.694835,0.0551576,-3.11026
125.536,0.00186673,-0.605754,0.0244177,0.0313971,-0.686116,-0.694882,0.0544806,-0.694882,0.0544823,-3.10848
125.552,0.00186673,-0.564128,-0.0308653,0.0295315,-0.686181,-0.694095,0.0527099,-0.694095,0.0527115,-3.10669
125.568,0.0019311,-0.60165,-0.166092,0.0276019,-0.686255,-0.694138,0.048261,-0.694138,0.0482644,-3.1031
125.584,0.00186673,-0.602005,-0.0706549,0.0257368,-0.686334,-0.694123,0.0458057,-0.694123,0.045809,-3.09951
125.6,0.00199547,-0.526382,-0.0330234,0.0237432,-0.686421,-0.692722,0.0441434,-0.692722,0.0441451,-3.09771
125.616,0.00186673,-0.528383,-0.0978259,0.0218786,-0.68651,-0.691262,0.0412171,-0.691262,0.0412204,-3.0941
125.632,0.0019311,-0.563114,-0.00827487,0.01995,-0.686608,-0.690589,0.0401306,-0.690589,0.0401341,-3.0905
125.648,0.00180236,-0.573623,-0.068008,0.0181504,-0.686707,-0.690014,0.0378713,-0.690014,0.0378745,-3.08689
125.664,0.0019311,-0.542216,-0.0203278,0.0162227,-0.686823,-0.688947,0.0365936,-0.688947,0.0365987,-3.08149
125.68,0.0019311,-0.650162,-0.0146657,0.0142958,-0.686949,-0.690059,0.0354446,-0.69006,0.0354497,-3.07608
125.696,0.00186673,-0.652504,-0.186573,0.0124338,-0.687082,-0.691133,0.0308746,-0.691133,0.0308795,-3.07067
125.712,0.0019311,-0.612983,-0.0188082,0.0105083,-0.687229,-0.691457,0.0297366,-0.691457,0.0297417,-3.06525
125.728,0.0019311,-0.56422,0.00347379,0.00858335,-0.687383,-0.690799,0.0290601,-0.690799,0.0290636,-3.06162
125.744,0.0019311,-0.613356,-0.142237,0.00665899,-0.687544,-0.691136,0.0254762,-0.691136,0.0254796,-3.05799
125.76,0.00180236,-0.642765,-0.0585799,0.00486349,-0.687701,-0.691928,0.0236412,-0.691928,0.0236444,-3.05436
125.776,0.0019311,-0.526345,-0.015537,0.00294035,-0.687877,-0.690501,0.0226859,-0.690501,0.0226893,-3.05073
125.792,0.00186673,-0.555557,-0.0459265,0.00108195,-0.688053,-0.689623,0.021141,-0.689624,0.0211443,-3.04711
125.808,0.0019311,-0.593629,-0.0907815,-0.000839526,-0.688245,-0.689586,0.0187139,-0.689587,0.018719,-3.0417
125.824,0.00186673,-0.589936,-0.112449,-0.00269592,-0.688441,-0.689413,0.0158983,-0.689413,0.0159033,-3.03629
125.84,0.0019311,-0.584523,-0.115664,-0.00461557,-0.688651,-0.689196,0.0130614,-0.689197,0.0130648,-3.03266
125.856,0.0019311,-0.587887,-0.024837,-0.00653484,-0.688865,-0.689051,0.0120942,-0.689051,0.0120959,-3.03082
125.872,0.00186673,-0.58907,-0.00847928,-0.00838974,-0.689075,-0.688869,0.0114771,-0.688869,0.0114788,-3.02898
125.888,0.00186673,-0.573137,-0.121254,-0.0102443,-0.689288,-0.688372,0.00861359,-0.688372,0.00861526,-3.02714
125.904,0.0019311,-0.627847,-0.0473379,-0.0121619,-0.689515,-0.689041,0.00727161,-0.689041,0.00727503,-3.02351
125.92,0.0019311,-0.615394,-0.0646922,-0.0140787,-0.68975,-0.689446,0.00560257,-0.689447,0.00560598,-3.01988
125.936,0.00186673,-0.624364,-0.141583,-0.0159308,-0.689983,-0.68996,0.00243014,-0.68996,0.00243344,-3.01624
125.952,0.0019311,-0.585006,-0.112773,-0.0178454,-0.690235,-0.689737,-0.000120675,-0.689737,-0.000115598,-3.01083
125.968,0.0019311,-0.613157,-0.072267,-0.0197591,-0.690494,-0.690081,-0.00181719,-0.690081,-0.00181377,-3.00719
125.984,0.00186673,-0.572465,-0.100129,-0.0216076,-0.690754,-0.68954,-0.0040384,-0.689541,-0.00403349,-3.00177
126,0.00186673,-0.65478,-0.0629219,-0.0234544,-0.691026,-0.690655,-0.00548247,-0.690655,-0.00547676,-2.99545
126.016,0.0019311,-0.675973,-0.144371,-0.0253631,-0.691319,-0.692231,-0.00854765,-0.692232,-0.00854174,-2.98913
126.032,0.00186673,-0.535837,-0.125432,-0.0272067,-0.691613,-0.69091,-0.011173,-0.690911,-0.0111681,-2.98369
126.048,0.00186673,-0.560214,-0.113656,-0.0290491,-0.691913,-0.690102,-0.013517,-0.690102,-0.0135136,-2.98002
126.064,0.0019311,-0.557962,-0.0400866,-0.0309539,-0.692231,-0.689326,-0.0143597,-0.689326,-0.0143562,-2.97634
126.08,0.00186673,-0.600334,-0.0923289,-0.0327935,-0.692548,-0.689349,-0.0162298,-0.68935,-0.0162249,-2.97091
126.096,0.0019311,-0.604592,-0.0370072,-0.0346947,-0.692886,-0.689517,-0.0169769,-0.689518,-0.0169719,-2.96548
126.112,0.0019311,-0.602278,-0.0658838,-0.0365941,-0.693235,-0.689633,-0.0182967,-0.689634,-0.0182917,-2.96004
126.128,0.00186673,-0.550433,0.0119456,-0.0384283,-0.693582,-0.688647,-0.018032,-0.688648,-0.0180271,-2.95461
126.144,0.0019311,-0.577234,-0.155232,-0.0403237,-0.693951,-0.688276,-0.0211379,-0.688277,-0.0211328,-2.94917
126.16,0.00186673,-0.614145,-0.0384174,-0.042154,-0.694318,-0.688587,-0.0218431,-0.688588,-0.0218382,-2.94373
126.176,0.00186673,-0.577391,-0.175788,-0.043983,-0.694692,-0.688156,-0.0252882,-0.688156,-0.0252849,-2.94004
126.192,0.0019311,-0.649532,-0.100485,-0.0458728,-0.695088,-0.689235,-0.0271811,-0.689236,-0.027176,-2.93461
126.208,0.00186673,-0.589801,-0.15454,-0.0476973,-0.695484,-0.689035,-0.0301155,-0.689036,-0.0301099,-2.92828
126.224,0.00186673,-0.590556,-0.0987351,-0.0495191,-0.69589,-0.68885,-0.0318865,-0.688852,-0.0318809,-2.92195
126.24,0.00186673,-0.598482,-0.17475,-0.0513384,-0.696309,-0.688826,-0.0351537,-0.688827,-0.035148,-2.91561
126.256,0.00186673,-0.607414,-0.121384,-0.053155,-0.696738,-0.688978,-0.0372995,-0.688979,-0.0372938,-2.90927
126.272,0.0019311,-0.657201,-0.154946,-0.0550318,-0.697193,-0.690182,-0.0400982,-0.690183,-0.0400931,-2.90382
126.288,0.00186673,-0.596789,-0.15061,-0.0568435,-0.697643,-0.690089,-0.042749,-0.690091,-0.0427441,-2.89837
126.304,0.00186673,-0.615282,-0.0963411,-0.0586524,-0.698104,-0.690366,-0.0442727,-0.690367,-0.044267,-2.89202
126.32,0.00186673,-0.641498,-0.152493,-0.0604584,-0.698576,-0.691158,-0.0469001,-0.69116,-0.0468945,-2.88568
126.336,0.00186673,-0.537618,-0.160076,-0.0622608,-0.699062,-0.689854,-0.0496395,-0.689856,-0.0496331,-2.87845
126.352,0.00186673,-0.627626,-0.0751384,-0.0640602,-0.699559,-0.690373,-0.0506365,-0.690374,-0.0506309,-2.8721
126.368,0.00186673,-0.606611,-0.125653,-0.0658559,-0.700069,-0.690457,-0.0526367,-0.690459,-0.0526303,-2.86486
